													Vol%	Vol%	Vol%	Vol%
Erntejahr	VN	Standort	Reihe	Spalte	Fruchtfolge	FF-Glied	N-Form	N-Menge	Block	Aufwuchs	Methode	Datum	WAS 0-30 /5-25	WAS 30-60 / 30-50	WAS 60-90 / 60-80	WAS 90-110
2008	112	2	16	3	4	1	4	3	4	1	grav	20.11.2007	0.224777161	0.202475992	0.226397146	.
2008	112	2	16	4	1	1	4	2	4	1	grav	20.11.2007	0.205551139	0.205647714	0.228571429	.
2008	112	2	16	5	4	1	2	3	4	1	grav	20.11.2007	0.234248788	0.19691346	0.219642677	.
2008	112	2	16	6	4	1	4	2	4	1	grav	20.11.2007	0.248872727	0.19599676	0.204988662	.
2008	112	2	1	1	4	1	3	4	1	1	grav	14.02.2008	0.325129362	0.2183345	0.247686833	.
2008	112	2	1	2	1	1	2	4	1	1	grav	14.02.2008	0.375	0.223014741	0.224320904	.
2008	112	2	1	3	4	1	4	3	1	1	grav	25.02.2008	0.374459937	0.191380061	0.31630972	.
2008	112	2	1	4	1	1	1	4	1	1	grav	14.02.2008	0.259259259	0.203099814	0.288963211	.
2008	112	2	1	5	1	1	1	2	1	1	grav	25.02.2008	0.250330415	0.23797306	0.220598827	.
2008	112	2	1	6	4	1	1	2	1	1	grav	25.02.2008	0.274794694	0.211168545	0.246247387	.
2008	112	2	2	1	1	1	3	4	1	1	grav	14.02.2008	0.240339079	0.154515998	0.214263975	.
2008	112	2	2	2	4	1	4	2	1	1	grav	25.02.2008	0.318977783	0.204427083	0.266026233	.
2008	112	2	2	3	4	1	1	3	1	1	grav	25.02.2008	0.310563527	0.206401045	0.233039479	.
2008	112	2	2	4	1	1	5	4	1	1	grav	14.02.2008	0.280799341	0.197183099	0.221998433	.
2008	112	2	2	5	1	1	2	3	1	1	grav	25.02.2008	0.30324788	0.207278632	0.265162593	.
2008	112	2	2	6	4	1	2	3	1	1	grav	25.02.2008	0.284373682	0.203250548	0.27475289	.
2008	112	2	3	1	4	1	4	4	1	1	grav	14.02.2008	0.267245919	0.125641026	0.170502984	.
2008	112	2	3	2	1	1	1	3	1	1	grav	25.02.2008	0.307565402	0.191279553	0.188962472	.
2008	112	2	3	3	4	1	1	4	1	1	grav	14.02.2008	0.266240344	0.147445066	0.171122995	.
2008	112	2	3	4	4	1	2	2	1	1	grav	25.02.2008	0.334746761	0.154562949	0.206552707	.
2008	112	2	3	5	4	1	2	4	1	1	grav	14.02.2008	0.296329765	0.214543877	0.247734139	.
2008	112	2	3	6	4	1	5	4	1	1	grav	14.02.2008	0.261147422	0.133807513	0.190906159	.
2008	112	2	4	1	1	1	4	2	1	1	grav	25.02.2008	0.27474984	0.146356033	0.173995994	.
2007	112	2	4	2	1	1	1	1	1	1	TDR	06.03.2007	.	.	.	.
2008	112	2	4	3	4	1	1	1	1	1	grav	14.02.2008	0.280616873	0.141872127	0.192790937	.
2008	112	2	4	4	1	1	4	4	1	1	grav	14.02.2008	0.275302056	0.156911582	0.190943565	.
2008	112	2	4	5	1	1	2	2	1	1	grav	25.02.2008	0.309736711	0.190854444	0.197808373	.
2008	112	2	4	6	1	1	4	3	1	1	grav	25.02.2008	0.22521815	0.185482958	0.143047365	.
2008	112	2	5	1	1	1	1	3	2	1	grav	25.02.2008	0.285066163	0.210601719	0.197511512	.
2008	112	2	5	2	1	1	2	4	2	1	grav	14.02.2008	0.267766174	0.230519481	0.253936008	.
2008	112	2	5	3	1	1	2	3	2	1	grav	25.02.2008	0.312835396	0.098668755	0.138613861	.
2008	112	2	5	4	4	1	5	4	2	1	grav	14.02.2008	0.249486977	0.115167095	0.225400581	.
2008	112	2	5	5	1	1	1	4	2	1	grav	14.02.2008	0.252213077	0.106117021	0.163167367	.
2008	112	2	5	6	4	1	2	4	2	1	grav	14.02.2008	0.305598655	0.103316082	0.141265503	.
2008	112	2	6	1	4	1	1	4	2	1	grav	14.02.2008	0.231984138	0.200190658	0.188327612	.
2008	112	2	6	2	4	1	4	2	2	1	grav	25.02.2008	0.335447761	0.192111959	0.152753108	.
2008	112	2	6	3	4	1	4	4	2	1	grav	14.02.2008	0.386046073	0.175602862	0.169088507	.
2008	112	2	6	4	1	1	2	2	2	1	grav	25.02.2008	0.287888815	0.133040035	0.170534029	.
2008	112	2	6	5	1	1	3	4	2	1	grav	14.02.2008	0.277762894	0.147866498	0.230639472	.
2008	112	2	6	6	1	1	4	4	2	1	grav	14.02.2008	0.297712553	0.127222982	0.204970535	.
2008	112	2	7	1	4	1	2	2	2	1	grav	25.02.2008	0.282341958	0.131622411	0.060599502	.
2008	112	2	7	2	1	1	4	2	2	1	grav	25.02.2008	0.261827375	0.093493151	0.06943239	.
2008	112	2	7	3	4	1	1	1	2	1	grav	14.02.2008	0.256462585	0.106368283	0.179582276	.
2008	112	2	7	4	1	1	1	1	2	1	grav	14.02.2008	0.251585497	0.149543002	0.218774244	.
2008	112	2	7	4	1	1	1	1	2	1	grav	25.02.2008	0.251585497	0.149543002	0.218774244	.
2008	112	2	7	5	4	1	2	3	2	1	grav	25.02.2008	0.282375852	0.102941176	0.064949608	.
2008	112	2	7	6	1	1	1	2	2	1	grav	25.02.2008	0.087425848	0.104001351	0.29393081	.
2008	112	2	8	1	1	1	4	3	2	1	grav	25.02.2008	0.255923598	0.107662992	0.087635924	.
2008	112	2	8	2	1	1	5	4	2	1	grav	14.02.2008	0.252005348	0.093686354	0.113169417	.
2008	112	2	8	3	4	1	3	4	2	1	grav	14.02.2008	0.258117087	0.121274621	0.191993705	.
2008	112	2	8	4	4	1	4	3	2	1	grav	25.02.2008	0.277269055	0.128585559	0.103749358	.
2008	112	2	8	5	4	1	1	2	2	1	grav	25.02.2008	0.298993731	0.184349576	0.092782855	.
2008	112	2	8	6	4	1	1	3	2	1	grav	25.02.2008	0.264695607	0.118284712	0.121576888	.
2008	112	2	9	1	1	1	1	2	3	1	grav	25.02.2008	0.250562506	0.121679239	0.109285582	.
2008	112	2	9	2	4	1	5	4	3	1	grav	14.02.2008	0.237498188	0.090689504	0.098443721	.
2008	112	2	9	3	4	1	1	2	3	1	grav	25.02.2008	0.258868924	0.104993598	0.115085537	.
2008	112	2	9	4	1	1	5	4	3	1	grav	14.02.2008	0.237011092	0.113521806	0.182224934	.
2008	112	2	9	5	4	1	1	1	3	1	grav	14.02.2008	0.274927075	0.104064735	0.2000962	.
2008	112	2	9	6	4	1	4	4	3	1	grav	14.02.2008	0.297568209	0.129878946	0.182173663	.
2008	112	2	10	1	1	1	2	2	3	1	grav	25.02.2008	0.279301339	0.155688623	0.181578681	.
2008	112	2	10	2	1	1	1	3	3	1	grav	25.02.2008	0.268193328	0.111826419	0.080880167	.
2008	112	2	10	3	4	1	1	3	3	1	grav	25.02.2008	0.267236807	0.108859146	0.12765064	.
2008	112	2	10	4	1	1	4	4	3	1	grav	14.02.2008	0.25221609	0.129613412	0.178245087	.
2008	112	2	10	5	4	1	2	4	3	1	grav	14.02.2008	0.304612226	0.153504223	0.178497526	.
2008	112	2	10	6	1	1	2	4	3	1	grav	14.02.2008	0.289819801	0.12410916	0.170343372	.
2008	112	2	11	1	1	1	2	3	3	1	grav	25.02.2008	0.259466368	0.085195065	0.067158362	.
2008	112	2	11	2	1	1	4	2	3	1	grav	25.02.2008	0.264098568	0.104222222	0.05712675	.
2008	112	2	11	3	4	1	3	4	3	1	grav	14.02.2008	0.256900757	0.109047334	0.102222222	.
2008	112	2	11	4	4	1	4	2	3	1	grav	25.02.2008	0.295009007	0.145348251	0.089966069	.
2008	112	2	11	5	1	1	4	3	3	1	grav	25.02.2008	0.303535192	0.277360295	0.100308642	.
2008	112	2	11	6	4	1	4	3	3	1	grav	25.02.2008	0.319070905	0.164739884	0.148511384	.
2008	112	2	12	1	4	1	1	4	3	1	grav	14.02.2008	0.246348733	0.136703044	0.149174214	.
2008	112	2	12	2	1	1	1	1	3	1	grav	14.02.2008	0.275425406	0.233236755	0.094051784	.
2008	112	2	12	3	4	1	2	2	3	1	grav	25.02.2008	0.266997167	0.113092306	0.074418605	.
2008	112	2	12	4	1	1	1	4	3	1	grav	14.02.2008	0.208096399	0.115294118	0.182655411	.
2008	112	2	12	5	4	1	2	3	3	1	grav	25.02.2008	0.322788518	0.139902394	0.089148703	.
2008	112	2	12	6	1	1	3	4	3	1	grav	14.02.2008	0.279518072	0.12536144	0.188561525	.
2008	112	2	13	1	1	1	1	4	4	1	grav	14.02.2008	0.219917475	0.183810607	0.263084363	.
2008	112	2	13	2	4	1	1	1	4	1	grav	14.02.2008	0.235420184	0.191920417	0.237556078	.
2008	112	2	13	3	4	1	4	4	4	1	grav	14.02.2008	0.240152193	0.116226415	0.140004773	.
2008	112	2	13	4	1	1	1	3	4	1	grav	25.02.2008	0.289757617	0.141929035	0.182809966	.
2008	112	2	13	5	1	1	5	4	4	1	grav	14.02.2008	0.272615415	0.194444444	0.255767206	.
2008	112	2	13	6	4	1	1	4	4	1	grav	14.02.2008	0.268014637	0.189337515	0.233191637	.
2008	112	2	14	1	1	1	2	4	4	1	grav	14.02.2008	0.235940201	0.21567525	0.231430805	.
2008	112	2	14	2	4	1	1	3	4	1	grav	25.02.2008	0.244478746	0.229609473	0.262438491	.
2008	112	2	14	3	1	1	1	1	4	1	grav	14.02.2008	0.259393797	0.253496838	0.260153201	.
2008	112	2	14	4	1	1	4	4	4	1	grav	14.02.2008	0.265277778	0.315520446	0.282258065	.
2008	112	2	14	5	1	1	2	2	4	1	grav	25.02.2008	0.28490311	0.195956454	0.198380567	.
2008	112	2	14	6	1	1	1	2	4	1	grav	25.02.2008	0.262877373	0.23185244	0.239027684	.
2008	112	2	15	1	1	1	4	3	4	1	grav	25.02.2008	0.2155837	0.208991285	0.307070707	.
2008	112	2	15	2	4	1	5	4	4	1	grav	14.02.2008	0.21162846	0.239859233	0.227763447	.
2008	112	2	15	3	4	1	3	4	4	1	grav	14.02.2008	0.252979312	0.186023622	0.231828061	.
2008	112	2	15	4	4	1	2	4	4	1	grav	14.02.2008	0.260652463	0.257127864	0.232850952	.
2008	112	2	15	5	4	1	2	2	4	1	grav	25.02.2008	0.253240907	0.20977126	0.230141414	.
2008	112	2	15	6	1	1	3	4	4	1	grav	14.02.2008	0.224339623	0.214165094	0.25061598	.
2008	112	2	16	1	1	1	2	3	4	1	grav	25.02.2008	0.228101537	0.212104208	0.236893204	.
2008	112	2	16	2	4	1	1	2	4	1	grav	25.02.2008	0.222963839	0.205631746	0.268677176	.
2008	112	2	16	3	4	1	4	3	4	1	grav	25.02.2008	0.235239362	0.203567681	0.224851018	.
2008	112	2	16	4	1	1	4	2	4	1	grav	25.02.2008	0.218611905	0.205801861	0.234281677	.
2008	112	2	16	5	4	1	2	3	4	1	grav	25.02.2008	0.249542863	0.2147343	0.237560193	.
2008	112	2	16	6	4	1	4	2	4	1	grav	25.02.2008	0.284440481	0.199481865	0.197599583	.
2008	112	2	1	2	1	1	2	4	1	1	grav	03.04.2008	0.342148088	0.274383214	0.298941799	.
2008	112	2	1	4	1	1	1	4	1	1	grav	03.04.2008	0.285897985	0.200888282	0.223788947	.
2008	112	2	1	5	1	1	1	2	1	1	grav	03.04.2008	0.276909722	0.247560976	0.266091777	.
2008	112	2	2	1	1	1	3	4	1	1	grav	03.04.2008	0.256367458	0.193530186	0.217908579	.
2008	112	2	2	4	1	1	5	4	1	1	grav	03.04.2008	0.276465566	0.196733125	0.2512905	.
2008	112	2	2	5	1	1	2	3	1	1	grav	03.04.2008	0.290369561	0.240305149	0.231733116	.
2008	112	2	3	2	1	1	1	3	1	1	grav	03.04.2008	0.31171238	0.230055659	0.210114042	.
2008	112	2	4	1	1	1	4	2	1	1	grav	03.04.2008	0.288774894	0.166425703	0.179831408	.
2007	112	2	4	2	1	1	1	1	1	1	TDR	20.03.2007	.	.	.	.
2008	112	2	4	4	1	1	4	4	1	1	grav	03.04.2008	0.296875	0.133743764	0.137687139	.
2008	112	2	4	5	1	1	2	2	1	1	grav	03.04.2008	0.330159976	0.216015861	0.161677557	.
2008	112	2	4	6	1	1	4	3	1	1	grav	03.04.2008	0.302157977	0.14422137	0.188883424	.
2008	112	2	5	1	1	1	1	3	2	1	grav	03.04.2008	0.282901274	0.165500374	0.239360714	.
2008	112	2	5	2	1	1	2	4	2	1	grav	03.04.2008	0.306982504	0.137023666	0.20033389	.
2008	112	2	5	3	1	1	2	3	2	1	grav	03.04.2008	0.268958803	0.13876766	0.170042796	.
2008	112	2	5	5	1	1	1	4	2	1	grav	03.04.2008	0.206880982	0.139622333	0.127259581	.
2008	112	2	6	4	1	1	2	2	2	1	grav	03.04.2008	0.289736603	0.159604216	0.2151024	.
2008	112	2	6	5	1	1	3	4	2	1	grav	03.04.2008	0.322113216	0.188224386	0.157788569	.
2008	112	2	6	6	1	1	4	4	2	1	grav	03.04.2008	0.308130582	0.263483787	0.241783151	.
2008	112	2	7	2	1	1	4	2	2	1	grav	03.04.2008	0.217311777	0.145208568	0.109384711	.
2008	112	2	7	4	1	1	1	1	2	1	grav	03.04.2008	0.382904795	0.211273857	0.167718298	.
2008	112	2	7	6	1	1	1	2	2	1	grav	03.04.2008	0.274328268	0.254715719	0.110872536	.
2008	112	2	8	1	1	1	4	3	2	1	grav	03.04.2008	0.273638968	0.084688802	0.116157856	.
2008	112	2	8	2	1	1	5	4	2	1	grav	03.04.2008	0.281519655	0.158688639	0.113907285	.
2008	112	2	9	1	1	1	1	2	3	1	grav	03.04.2008	0.251913498	0.084521703	0.149726675	.
2008	112	2	9	4	1	1	5	4	3	1	grav	03.04.2008	0.274711697	0.139435344	0.16372093	.
2008	112	2	10	1	1	1	2	2	3	1	grav	03.04.2008	0.28375997	0.090457908	0.159012449	.
2008	112	2	10	2	1	1	1	3	3	1	grav	03.04.2008	0.278541803	0.12258563	0.09603073	.
2008	112	2	10	4	1	1	4	4	3	1	grav	03.04.2008	0.233182678	0.096021948	0.211400017	.
2008	112	2	10	6	1	1	2	4	3	1	grav	03.04.2008	0.296820557	0.143290832	0.165163359	.
2008	112	2	11	1	1	1	2	3	3	1	grav	03.04.2008	0.270408163	0.122001726	0.068479355	.
2008	112	2	11	2	1	1	4	2	3	1	grav	03.04.2008	0.256263096	0.100719424	0.074888837	.
2008	112	2	11	5	1	1	4	3	3	1	grav	03.04.2008	0.31086783	0.201460163	0.10731873	.
2008	112	2	12	2	1	1	1	1	3	1	grav	03.04.2008	0.2529935	0.115387606	0.088094478	.
2008	112	2	12	4	1	1	1	4	3	1	grav	03.04.2008	0.274027287	0.1398685	0.134443223	.
2008	112	2	12	6	1	1	3	4	3	1	grav	03.04.2008	0.264908652	0.181758798	0.177986796	.
2008	112	2	13	1	1	1	1	4	4	1	grav	03.04.2008	0.229134502	0.277309928	0.212761571	.
2008	112	2	13	4	1	1	1	3	4	1	grav	03.04.2008	0.27617777	0.169510808	0.18932265	.
2008	112	2	13	5	1	1	5	4	4	1	grav	03.04.2008	0.283407691	0.176546392	0.169627842	.
2008	112	2	14	1	1	1	2	4	4	1	grav	03.04.2008	.	0.208672087	0.243559719	.
2008	112	2	14	3	1	1	1	1	4	1	grav	03.04.2008	0.235367299	0.232492079	0.229213891	.
2008	112	2	14	4	1	1	4	4	4	1	grav	03.04.2008	0.283940299	0.233167966	0.271695845	.
2008	112	2	14	5	1	1	2	2	4	1	grav	03.04.2008	0.277098997	0.236486486	0.239101717	.
2008	112	2	14	6	1	1	1	2	4	1	grav	03.04.2008	0.254090573	0.241306744	0.232473204	.
2008	112	2	15	1	1	1	4	3	4	1	grav	03.04.2008	0.214911715	0.23240985	0.247673314	.
2008	112	2	15	6	1	1	3	4	4	1	grav	03.04.2008	0.239334688	0.180941635	0.225058948	.
2008	112	2	16	1	1	1	2	3	4	1	grav	03.04.2008	0.222893687	0.206318504	0.227880207	.
2008	112	2	16	4	1	1	4	2	4	1	grav	03.04.2008	0.222461369	0.19716637	0.2625293	.
2008	112	2	1	2	1	1	2	4	1	1	grav	16.10.2008	0.314529332	0.186967229	0.249197659	.
2008	112	2	1	4	1	1	1	4	1	1	grav	16.10.2008	0.288024182	0.199152542	0.215593025	.
2008	112	2	1	5	1	1	1	2	1	1	grav	16.10.2008	0.258007117	0.215244975	0.195949129	.
2008	112	2	2	1	1	1	3	4	1	1	grav	16.10.2008	0.266410988	0.138771296	0.165398869	.
2008	112	2	2	4	1	1	5	4	1	1	grav	16.10.2008	0.294827223	0.210090984	0.211062591	.
2008	112	2	2	5	1	1	2	3	1	1	grav	16.10.2008	0.278257532	0.174401823	0.19085764	.
2008	112	2	3	2	1	1	1	3	1	1	grav	16.10.2008	0.278788194	0.107155571	0.151062156	.
2008	112	2	4	1	1	1	4	2	1	1	grav	16.10.2008	0.263670124	0.120056497	0.16100899	.
2007	112	2	4	2	1	1	1	1	1	1	TDR	22.03.2007	.	.	.	.
2008	112	2	4	4	1	1	4	4	1	1	grav	16.10.2008	0.331732806	0.206057657	0.099328313	.
2008	112	2	4	5	1	1	2	2	1	1	grav	16.10.2008	0.302621532	0.155102041	0.118873364	.
2008	112	2	4	6	1	1	4	3	1	1	grav	16.10.2008	0.309358332	0.184165652	0.09228901	.
2008	112	2	5	1	1	1	1	3	2	1	grav	16.10.2008	0.24787849	0.089824561	0.132847307	.
2008	112	2	5	2	1	1	2	4	2	1	grav	16.10.2008	0.290239868	0.095027624	0.083465065	.
2008	112	2	5	3	1	1	2	3	2	1	grav	16.10.2008	0.267105263	0.065432791	0.137339056	.
2008	112	2	5	5	1	1	1	4	2	1	grav	16.10.2008	0.262352122	0.086693017	0.140833448	.
2008	112	2	6	4	1	1	2	2	2	1	grav	16.10.2008	0.265499518	0.1374677	0.148615492	.
2008	112	2	6	5	1	1	3	4	2	1	grav	16.10.2008	0.292877392	0.096658382	0.095481671	.
2008	112	2	6	6	1	1	4	4	2	1	grav	16.10.2008	0.269422378	0.140157677	0.100243648	.
2008	112	2	7	2	1	1	4	2	2	1	grav	16.10.2008	0.283974796	0.080167971	0.069912609	.
2008	112	2	7	4	1	1	1	1	2	1	grav	16.10.2008	0.283512842	0.162561576	0.088859269	.
2008	112	2	7	6	1	1	1	2	2	1	grav	16.10.2008	0.226181124	0.060210877	0.06159769	.
2008	112	2	8	1	1	1	4	3	2	1	grav	16.10.2008	0.243674977	0.106578798	0.08736696	.
2008	112	2	8	2	1	1	5	4	2	1	grav	16.10.2008	0.258055451	0.06081893	0.095200936	.
2008	112	2	9	1	1	1	1	2	3	1	grav	16.10.2008	0.241521869	0.089238845	0.103445342	.
2008	112	2	9	4	1	1	5	4	3	1	grav	16.10.2008	0.249426606	0.090675439	0.169270318	.
2008	112	2	10	1	1	1	2	2	3	1	grav	16.10.2008	0.270625297	0.068607668	0.064659106	.
2008	112	2	10	2	1	1	1	3	3	1	grav	16.10.2008	0.267565649	0.112770138	0.096768619	.
2008	112	2	10	4	1	1	4	4	3	1	grav	16.10.2008	0.250437624	0.061646852	0.106039765	.
2008	112	2	10	6	1	1	2	4	3	1	grav	16.10.2008	0.253266118	0.096151354	0.094204232	.
2008	112	2	11	1	1	1	2	3	3	1	grav	16.10.2008	0.247560976	0.096395302	0.079834306	.
2008	112	2	11	2	1	1	4	2	3	1	grav	16.10.2008	0.229166667	0.068238704	0.061837676	.
2008	112	2	11	5	1	1	4	3	3	1	grav	16.10.2008	0.293918919	0.113861386	0.084942085	.
2008	112	2	12	2	1	1	1	1	3	1	grav	16.10.2008	0.242175171	0.072154009	0.074159907	.
2008	112	2	12	4	1	1	1	4	3	1	grav	16.10.2008	0.250101065	0.093115519	0.142606663	.
2008	112	2	12	6	1	1	3	4	3	1	grav	16.10.2008	0.272370951	0.097109827	0.133442713	.
2008	112	2	13	1	1	1	1	4	4	1	grav	16.10.2008	0.240684282	0.104643766	0.169768201	.
2008	112	2	13	4	1	1	1	3	4	1	grav	16.10.2008	0.216091762	0.090920899	0.12035644	.
2008	112	2	13	5	1	1	5	4	4	1	grav	16.10.2008	0.26813979	0.127016129	0.101861676	.
2008	112	2	14	1	1	1	2	4	4	1	grav	16.10.2008	0.223412882	0.159609121	0.218320098	.
2008	112	2	14	3	1	1	1	1	4	1	grav	16.10.2008	0.266375068	0.23775946	0.30929368	.
2008	112	2	14	4	1	1	4	4	4	1	grav	16.10.2008	0.258775558	0.203488372	0.209713734	.
2008	112	2	14	5	1	1	2	2	4	1	grav	16.10.2008	0.275166321	0.252935863	0.139405941	.
2008	112	2	14	6	1	1	1	2	4	1	grav	16.10.2008	0.227382388	0.2375	0.187012987	.
2008	112	2	15	1	1	1	4	3	4	1	grav	16.10.2008	0.211645963	0.208841877	0.201038422	.
2008	112	2	15	6	1	1	3	4	4	1	grav	16.10.2008	0.210575049	0.291384318	0.194942529	.
2008	112	2	16	1	1	1	2	3	4	1	grav	16.10.2008	0.235787452	0.167931457	0.210526316	.
2008	112	2	16	4	1	1	4	2	4	1	grav	16.10.2008	0.193472023	0.157009346	0.211650485	.
2009	112	2	1	1	4	1	3	4	1	1	grav	24.11.2008	0.308204211	0.274012323	0.259166248	.
2009	112	2	1	2	1	1	2	4	1	1	grav	24.11.2008	0.344302789	0.229847934	0.237308573	.
2009	112	2	1	3	4	1	4	3	1	1	grav	24.11.2008	0.33346025	0.226728111	0.210906064	.
2009	112	2	1	4	1	1	1	4	1	1	grav	24.11.2008	0.300782779	0.229478101	0.238176788	.
2009	112	2	1	5	1	1	1	2	1	1	grav	24.11.2008	0.266790834	0.160408614	0.219769438	.
2009	112	2	1	6	4	1	1	2	1	1	grav	24.11.2008	0.248262417	0.202458424	0.241549766	.
2009	112	2	2	1	1	1	3	4	1	1	grav	24.11.2008	0.282160115	0.164641317	0.167710319	.
2009	112	2	2	2	4	1	4	2	1	1	grav	24.11.2008	0.295881093	0.221359223	0.218974716	.
2009	112	2	2	3	4	1	1	3	1	1	grav	24.11.2008	0.315958614	0.23401588	0.343579938	.
2009	112	2	2	4	1	1	5	4	1	1	grav	24.11.2008	0.31429839	0.230519901	0.277970813	.
2009	112	2	2	5	1	1	2	3	1	1	grav	24.11.2008	0.263305162	0.296913851	0.251177394	.
2009	112	2	2	6	4	1	2	3	1	1	grav	24.11.2008	0.308510638	0.211177052	0.243813016	.
2009	112	2	3	1	4	1	4	4	1	1	grav	24.11.2008	0.284313725	0.151770658	0.139782969	.
2009	112	2	3	2	1	1	1	3	1	1	grav	24.11.2008	0.280287368	0.117660069	0.160986222	.
2009	112	2	3	3	4	1	1	4	1	1	grav	24.11.2008	0.264484979	0.163069544	0.145571659	.
2009	112	2	3	4	4	1	2	2	1	1	grav	24.11.2008	0.296261411	0.225957257	0.222608696	.
2009	112	2	3	5	4	1	2	4	1	1	grav	24.11.2008	0.326137539	0.25104397	0.205063023	.
2009	112	2	3	6	4	1	5	4	1	1	grav	24.11.2008	0.35215751	0.198699892	0.164066608	.
2009	112	2	4	1	1	1	4	2	1	1	grav	24.11.2008	0.278981978	0.170528818	0.193780687	.
2007	112	2	4	2	1	1	1	1	1	1	TDR	05.04.2007	.	.	.	.
2009	112	2	4	3	4	1	1	1	1	1	grav	24.11.2008	0.299019061	0.158730159	0.201185328	.
2009	112	2	4	4	1	1	4	4	1	1	grav	24.11.2008	0.302145046	0.183685924	0.145734102	.
2009	112	2	4	5	1	1	2	2	1	1	grav	24.11.2008	0.294020797	0.22913257	0.175484777	.
2009	112	2	4	6	1	1	4	3	1	1	grav	24.11.2008	0.311470282	0.203750733	0.175238659	.
2009	112	2	5	1	1	1	1	3	2	1	grav	24.11.2008	0.254521277	0.14598967	0.201771275	.
2009	112	2	5	2	1	1	2	4	2	1	grav	24.11.2008	0.290031019	0.129400197	0.2155872	.
2009	112	2	5	3	1	1	2	3	2	1	grav	24.11.2008	0.26775259	0.102294947	0.194575566	.
2009	112	2	5	4	4	1	5	4	2	1	grav	24.11.2008	0.282516129	0.106870229	0.165203127	.
2009	112	2	5	5	1	1	1	4	2	1	grav	24.11.2008	0.300953144	0.104210974	0.174762454	.
2009	112	2	5	6	4	1	2	4	2	1	grav	24.11.2008	0.29495371	0.142471949	0.131941911	.
2009	112	2	6	1	4	1	1	4	2	1	grav	24.11.2008	0.242480017	0.112367749	0.157504873	.
2009	112	2	6	2	4	1	4	2	2	1	grav	24.11.2008	0.339890336	0.187977691	0.141457918	.
2009	112	2	6	3	4	1	4	4	2	1	grav	24.11.2008	0.248520345	0.203492342	0.144958431	.
2009	112	2	6	4	1	1	2	2	2	1	grav	24.11.2008	0.279275809	0.172775833	0.218734177	.
2009	112	2	6	5	1	1	3	4	2	1	grav	24.11.2008	0.306136543	0.168114461	0.19059483	.
2009	112	2	6	6	1	1	4	4	2	1	grav	24.11.2008	0.292524952	0.194163985	0.150126308	.
2009	112	2	7	1	4	1	2	2	2	1	grav	24.11.2008	0.250310731	0.119047619	0.083980684	.
2009	112	2	7	2	1	1	4	2	2	1	grav	24.11.2008	0.313370655	0.118408687	0.10660121	.
2009	112	2	7	3	4	1	1	1	2	1	grav	24.11.2008	0.261887964	0.145059825	0.148574612	.
2009	112	2	7	4	1	1	1	1	2	1	grav	24.11.2008	0.274953115	0.1617817	0.167758847	.
2009	112	2	7	5	4	1	2	3	2	1	grav	24.11.2008	0.311685774	0.161849711	0.134158927	.
2009	112	2	7	6	1	1	1	2	2	1	grav	24.11.2008	0.258928571	0.114457831	0.125373134	.
2009	112	2	8	1	1	1	4	3	2	1	grav	24.11.2008	0.218927407	0.09391471	0.118838623	.
2009	112	2	8	2	1	1	5	4	2	1	grav	24.11.2008	0.277669588	0.093868649	0.11605959	.
2009	112	2	8	3	4	1	3	4	2	1	grav	24.11.2008	0.263950591	0.098678414	0.180907992	.
2009	112	2	8	4	4	1	4	3	2	1	grav	24.11.2008	0.265690817	0.098801904	0.166574651	.
2009	112	2	8	5	4	1	1	2	2	1	grav	24.11.2008	0.260148605	0.107072368	0.141772152	.
2009	112	2	8	6	4	1	1	3	2	1	grav	24.11.2008	0.252395854	0.138763741	0.160232398	.
2009	112	2	9	1	1	1	1	2	3	1	grav	24.11.2008	0.245139476	0.106590258	0.130550761	.
2009	112	2	9	2	4	1	5	4	3	1	grav	24.11.2008	0.247440273	0.121646702	0.117105263	.
2009	112	2	9	3	4	1	1	2	3	1	grav	24.11.2008	0.265930992	0.180645161	0.112550399	.
2009	112	2	9	4	1	1	5	4	3	1	grav	24.11.2008	0.272561489	0.110244258	0.18651451	.
2009	112	2	9	5	4	1	1	1	3	1	grav	24.11.2008	0.279391231	0.127252432	0.15910004	.
2009	112	2	9	6	4	1	4	4	3	1	grav	24.11.2008	0.29968494	0.149319112	0.18657422	.
2009	112	2	10	1	1	1	2	2	3	1	grav	24.11.2008	0.307598354	0.130396818	0.173133164	.
2009	112	2	10	2	1	1	1	3	3	1	grav	24.11.2008	0.27411732	0.19299355	0.143717637	.
2009	112	2	10	3	4	1	1	3	3	1	grav	24.11.2008	0.284028127	0.121137206	0.194862348	.
2009	112	2	10	4	1	1	4	4	3	1	grav	24.11.2008	0.268425894	0.129085135	0.2170347	.
2009	112	2	10	5	4	1	2	4	3	1	grav	24.11.2008	0.304353459	0.154261954	0.17218543	.
2009	112	2	10	6	1	1	2	4	3	1	grav	24.11.2008	0.280448718	0.106689246	0.140623554	.
2009	112	2	11	1	1	1	2	3	3	1	grav	24.11.2008	0.242409181	0.109533124	0.093130122	.
2009	112	2	11	2	1	1	4	2	3	1	grav	24.11.2008	0.246419706	0.140282828	0.132108855	.
2009	112	2	11	3	4	1	3	4	3	1	grav	24.11.2008	0.267008345	0.127319493	0.10936432	.
2009	112	2	11	4	4	1	4	2	3	1	grav	24.11.2008	0.242120978	0.135717124	0.137080631	.
2009	112	2	11	5	1	1	4	3	3	1	grav	24.11.2008	0.298380035	0.150761688	0.100799612	.
